Headphones,Office,Cust_194,USA,06-10-2022,3,1174,0.01,35,3486.78,3451.78,98.99620854,35.22
Monitor,Office,Cust_432,Canada,08-02-2023,4,1519,0.27,234,4435.48,4201.48,94.72435903,1640.52
Tablet,Office,Cust_379,Canada,05-11-2024,9,206,0.21,646,1464.66,818.66,55.8942007,389.34
Laptop,Electronics,Cust_276,India,01-06-2023,3,727,0.22,366,1701.18,1335.18,78.48552181,479.82
Monitor,Office,Cust_358,USA,24-12-2024,4,1889,0.13,1053,6573.72,5520.72,83.98167248,982.28
Keyboard,Electronics,Cust_10,Australia,14-11-2023,5,520,0.08,1153,2392,1239,51.79765886,208
Laptop,Accessories,Cust_83,Canada,18-04-2022,8,448,0.1,232,3225.6,2993.6,92.80753968,358.4
Tablet,Office,Cust_51,Australia,11-09-2022,3,696,0.29,346,1482.48,1136.48,76.66073067,605.52
Tablet,Electronics,Cust_276,India,13-05-2022,4,1365,0.16,855,4586.4,3731.4,81.35792779,873.6
Keyboard,Electronics,Cust_380,USA,03-09-2022,2,1767,0.11,1364,3145.26,1781.26,56.63315592,388.74
Mouse,Electronics,Cust_191,USA,26-08-2024,7,1168,0.25,702,6132,5430,88.5518591,2044
Mouse,Accessories,Cust_121,Canada,04-02-2023,4,526,0.27,1163,1535.92,372.92,24.27991041,568.08
Keyboard,Accessories,Cust_167,Germany,18-08-2023,5,390,0.23,874,1501.5,627.5,41.79154179,448.5
Phone,Accessories,Cust_376,Germany,29-04-2024,9,557,0.26,863,3709.62,2846.62,76.73616166,1303.38
Monitor,Electronics,Cust_401,USA,06-03-2024,2,1082,0.04,764,2077.44,1313.44,63.22396796,86.56
Keyboard,Accessories,Cust_226,Germany,12-03-2024,3,1270,0.28,1237,2743.2,1506.2,54.90667833,1066.8
Phone,Office,Cust_480,Canada,11-08-2024,1,1223,0.18,1221,1002.86,-218.14,-21.75178988,220.14
Keyboard,Electronics,Cust_282,USA,14-06-2023,8,1054,0.21,970,6661.28,5691.28,85.43823409,1770.72
Keyboard,Accessories,Cust_287,Australia,27-04-2023,1,517,0.03,535,501.49,-33.51,-6.68208738,15.51
Mouse,Office,Cust_185,USA,16-07-2022,7,1392,0.13,929,8477.28,7548.28,89.04129626,1266.72
Laptop,Electronics,Cust_124,Germany,26-04-2024,1,928,0.14,726,798.08,72.08,9.031676022,129.92
Phone,Accessories,Cust_42,India,24-01-2024,9,1941,0.25,1251,13101.75,11850.75,90.45165722,4367.25
Printer,Accessories,Cust_207,Germany,09-07-2023,1,981,0.28,1497,706.32,-790.68,-111.943595,274.68
Printer,Accessories,Cust_428,USA,01-09-2023,3,581,0.05,1212,1655.85,443.85,26.80496422,87.15
Phone,Office,Cust_457,Canada,10-07-2022,5,430,0.23,1337,1655.5,318.5,19.23890063,494.5
Laptop,Electronics,Cust_317,USA,18-11-2023,6,970,0.09,383,5296.2,4913.2,92.76839998,523.8
Keyboard,Electronics,Cust_410,India,17-02-2023,9,258,0.23,683,1787.94,1104.94,61.79961296,534.06
Monitor,Office,Cust_172,Australia,22-08-2023,9,580,0.13,586,4541.4,3955.4,87.09649007,678.6
Monitor,Office,Cust_58,USA,24-04-2024,4,1536,0.11,514,5468.16,4954.16,90.60012875,675.84
Laptop,Accessories,Cust_305,UK,25-02-2024,8,1508,0,609,12064,11455,94.95192308,0
Monitor,Office,Cust_19,Australia,26-12-2023,9,1117,0.08,209,9248.76,9039.76,97.74023761,804.24
Printer,Accessories,Cust_299,UK,14-06-2022,7,1757,0.14,132,10577.14,10445.14,98.75202559,1721.86
Laptop,Electronics,Cust_100,Australia,21-11-2024,8,766,0.04,1451,5882.88,4431.88,75.33520997,245.12
Monitor,Electronics,Cust_69,India,28-07-2024,6,854,0.06,533,4816.56,4283.56,88.934011,307.44
Laptop,Office,Cust_274,Australia,28-07-2023,1,1472,0.22,32,1148.16,1116.16,97.212932,323.84
Tablet,Office,Cust_28,USA,20-09-2022,1,1446,0.13,221,1258.02,1037.02,82.43271172,187.98
Keyboard,Accessories,Cust_146,USA,22-07-2023,6,1289,0.29,898,5491.14,4593.14,83.64638308,2242.86
Laptop,Office,Cust_57,USA,12-10-2023,6,1412,0.23,852,6523.44,5671.44,86.9394062,1948.56
Tablet,Electronics,Cust_294,Canada,23-07-2024,9,1858,0.18,108,13712.04,13604.04,99.21237103,3009.96
Keyboard,Office,Cust_425,Germany,26-03-2022,8,197,0.11,856,1402.64,546.64,38.97222381,173.36
Laptop,Accessories,Cust_64,Australia,04-08-2022,2,1172,0.18,411,1922.08,1511.08,78.61691501,421.92
Laptop,Office,Cust_308,USA,29-04-2023,7,1590,0.07,997,10350.9,9353.9,90.36798732,779.1
Headphones,Electronics,Cust_133,USA,25-06-2024,1,1878,0.06,110,1765.32,1655.32,93.76883511,112.68
Mouse,Office,Cust_130,Germany,03-07-2022,6,719,0,313,4314,4001,92.74455262,0
Monitor,Electronics,Cust_442,Australia,02-03-2022,8,1367,0.21,1092,8639.44,7547.44,87.36029187,2296.56
Headphones,Electronics,Cust_144,Germany,10-10-2022,3,472,0.04,1309,1359.36,50.36,3.704684557,56.64
Mouse,Electronics,Cust_22,Germany,07-02-2022,8,1080,0.28,168,6220.8,6052.8,97.29938272,2419.2
Monitor,Electronics,Cust_415,Australia,15-03-2022,9,281,0.07,51,2351.97,2300.97,97.83160499,177.03
Headphones,Electronics,Cust_269,Canada,01-12-2022,2,962,0.24,651,1462.24,811.24,55.47926469,461.76
Laptop,Electronics,Cust_429,Australia,06-06-2024,8,1113,0.21,1457,7034.16,5577.16,79.28679473,1869.84
Monitor,Accessories,Cust_483,USA,29-10-2022,5,334,0.21,1392,1319.3,-72.7,-5.510497991,350.7
Keyboard,Office,Cust_28,India,02-06-2023,1,705,0.01,758,697.95,-60.05,-8.603768178,7.05
Headphones,Office,Cust_16,UK,06-11-2024,6,1917,0.2,988,9201.6,8213.6,89.26273692,2300.4
Headphones,Office,Cust_187,UK,12-04-2023,9,917,0.02,409,8087.94,7678.94,94.9430881,165.06
Monitor,Accessories,Cust_114,USA,04-11-2022,2,1682,0.27,416,2455.72,2039.72,83.05995798,908.28
Phone,Accessories,Cust_266,USA,07-06-2023,6,1682,0.1,482,9082.8,8600.8,94.69326639,1009.2
Phone,Accessories,Cust_164,UK,06-01-2024,5,1375,0.1,341,6187.5,5846.5,94.48888889,687.5
Headphones,Accessories,Cust_428,Germany,04-07-2024,4,947,0.2,1250,3030.4,1780.4,58.75131996,757.6
Printer,Electronics,Cust_241,Canada,27-08-2022,9,1575,0,1337,13749.75,12412.75,90.27618684,0
Monitor,Electronics,Cust_138,Germany,23-11-2022,8,1948,0.18,241,12778.88,12537.88,98.11407572,2805.12
Phone,Office,Cust_223,Canada,01-11-2023,5,1429,0.13,216,6216.15,6000.15,96.52518038,928.85
Monitor,Electronics,Cust_59,Germany,25-11-2023,7,1392,0.18,897,7990.08,7093.08,88.77357924,1753.92
Tablet,Electronics,Cust_63,India,30-11-2023,6,104,0.07,715,580.32,-134.68,-23.2078853,43.68
Monitor,Accessories,Cust_411,Australia,07-07-2023,2,1570,0.01,250,3108.6,2858.6,91.95779451,31.4
Keyboard,Electronics,Cust_263,USA,21-10-2023,3,1006,0,1206,3018,1812,60.03976143,0
Headphones,Office,Cust_462,India,12-03-2024,6,571,0.27,1009,2500.98,1491.98,59.65581492,925.02
Tablet,Electronics,Cust_156,Canada,31-07-2024,4,1240,0.13,361,4315.2,3954.2,91.63422321,644.8
Phone,Accessories,Cust_289,USA,17-12-2022,8,1812,0.14,663,12466.56,11803.56,94.68177268,2029.44
Laptop,Accessories,Cust_270,Germany,30-03-2024,4,1431,0.14,1199,4922.64,3723.64,75.64315083,801.36
Mouse,Office,Cust_8,India,21-10-2022,4,1867,0.22,683,5825.04,5142.04,88.27475863,1642.96
Tablet,Office,Cust_229,UK,08-01-2023,5,74,0.05,353,351.5,-1.5,-0.426742532,18.5
Tablet,Electronics,Cust_274,Canada,23-05-2022,9,309,0.01,1287,2753.19,1466.19,53.2542251,27.81
Printer,Office,Cust_244,Germany,29-04-2024,4,114,0.12,1248,401.28,-846.72,-211.0047847,54.72
Tablet,Office,Cust_25,Australia,29-07-2022,5,1045,0.23,1429,4023.25,2594.25,64.48145156,1201.75
Mouse,Office,Cust_308,Canada,30-04-2022,7,1940,0,936,12765.2,11829.2,92.66756494,0
Monitor,Accessories,Cust_227,Canada,19-03-2023,8,1110,0.2,431,7104,6673,93.9329955,1776
Monitor,Accessories,Cust_134,UK,18-06-2023,8,179,0.09,153,1303.12,1150.12,88.25894776,128.88
Laptop,Accessories,Cust_141,Australia,31-12-2024,6,910,0.03,751,5296.2,4545.2,85.8200219,163.8
Tablet,Office,Cust_173,USA,19-08-2022,4,772,0.23,884,2377.76,1493.76,62.82215194,710.24
Printer,Accessories,Cust_481,Germany,30-04-2023,4,293,0.01,1475,1160.28,-314.72,-27.12448719,11.72
Printer,Office,Cust_342,Canada,05-06-2022,6,484,0.07,1344,2700.72,1356.72,50.23549276,203.28
Headphones,Electronics,Cust_150,USA,13-06-2024,3,189,0.2,1199,453.6,-745.4,-164.329806,113.4
Mouse,Accessories,Cust_221,UK,31-07-2022,1,629,0.24,890,478.04,-411.96,-86.17688896,150.96
Keyboard,Electronics,Cust_277,USA,03-12-2024,8,1621,0.29,409,9207.28,8798.28,95.55786291,3760.72
Monitor,Electronics,Cust_388,USA,26-12-2024,4,637,0.04,695,2446.08,1751.08,71.58719257,101.92
Keyboard,Accessories,Cust_121,Canada,27-08-2023,3,1780,0.1,289,4806,4517,93.98668331,534
Printer,Electronics,Cust_26,USA,15-09-2023,2,1800,0.3,555,2520,1965,77.97619048,1080
Printer,Electronics,Cust_319,Australia,12-06-2023,4,308,0.09,1075,1121.12,46.12,4.113743399,110.88
Laptop,Office,Cust_224,India,11-10-2022,8,1665,0.12,213,11721.6,11508.6,98.18284193,1598.4
Keyboard,Accessories,Cust_99,Canada,30-09-2024,9,258,0.07,719,2159.46,1440.46,66.70463912,162.54
Phone,Office,Cust_111,Canada,30-11-2024,4,777,0.27,981,2268.84,1287.84,56.7620458,839.16
Phone,Accessories,Cust_368,Australia,15-01-2024,4,934,0.02,211,3661.28,3450.28,94.23698816,74.72
Headphones,Electronics,Cust_69,Germany,22-07-2022,8,266,0.22,359,1659.84,1300.84,78.37140929,468.16
Tablet,Accessories,Cust_59,UK,20-07-2022,4,498,0.08,968,1832.64,864.64,47.18002445,159.36
Keyboard,Office,Cust_78,India,23-04-2022,2,1404,0.21,596,2218.32,1622.32,73.13282123,589.68
Printer,Electronics,Cust_365,USA,24-09-2023,3,587,0.25,1237,1320.75,83.75,6.341094075,440.25
Headphones,Electronics,Cust_261,USA,14-05-2023,7,1856,0.01,57,12862.08,12805.08,99.55683684,129.92
Phone,Accessories,Cust_381,UK,05-10-2024,9,1967,0.13,489,15401.61,14912.61,96.82500726,2301.39
Phone,Electronics,Cust_432,Canada,05-04-2023,9,424,0.17,754,3167.28,2413.28,76.19408451,648.72
Laptop,Electronics,Cust_471,Germany,11-02-2024,2,1274,0.24,1257,1936.48,679.48,35.08840783,611.52
Monitor,Electronics,Cust_384,UK,01-08-2022,6,1174,0.25,936,5283,4347,82.28279387,1761
Tablet,Electronics,Cust_181,Germany,16-01-2023,2,1941,0.15,1344,3299.7,1955.7,59.26902446,582.3
Tablet,Electronics,Cust_170,Germany,04-08-2023,3,1872,0.3,1221,3931.2,2710.2,68.94078144,1684.8
Phone,Electronics,Cust_351,India,31-08-2022,7,1898,0.22,193,10363.08,10170.08,98.13761932,2922.92
Laptop,Office,Cust_279,UK,10-06-2023,4,338,0.18,759,1108.64,349.64,31.53773993,243.36
Laptop,Office,Cust_135,USA,08-10-2023,4,400,0.08,281,1472,1191,80.91032609,128
Phone,Electronics,Cust_39,Germany,13-01-2022,7,107,0.25,1034,561.75,-472.25,-84.06764575,187.25
Phone,Electronics,Cust_349,Germany,15-09-2023,9,1654,0.29,709,10569.06,9860.06,93.29174023,4316.94
Laptop,Electronics,Cust_455,UK,17-01-2022,1,993,0.24,466,754.68,288.68,38.25197435,238.32
Tablet,Electronics,Cust_341,UK,29-06-2022,2,1654,0.07,273,3076.44,2803.44,91.1261068,231.56
Keyboard,Electronics,Cust_364,UK,28-04-2023,3,122,0,1348,285.48,-1062.52,-372.1871935,0
Tablet,Office,Cust_320,UK,02-01-2023,3,1626,0.24,902,3707.28,2805.28,75.66949354,1170.72
Tablet,Accessories,Cust_487,USA,02-03-2023,6,1125,0.22,552,5265,4713,89.51566952,1485
Phone,Electronics,Cust_365,Canada,04-05-2022,1,427,0.15,189,362.95,173.95,47.92671167,64.05
Printer,Accessories,Cust_211,Germany,01-12-2022,4,1757,0.19,1313,5692.68,4379.68,76.93529234,1335.32
Printer,Accessories,Cust_496,Australia,26-06-2022,2,1758,0.14,975,3023.76,2048.76,67.75537741,492.24
Mouse,Electronics,Cust_223,UK,24-02-2024,4,1603,0.07,619,5963.16,5344.16,89.61959766,448.84
Mouse,Office,Cust_492,Germany,05-11-2023,1,713,0.21,1173,563.27,-609.73,-108.2482646,149.73
Printer,Office,Cust_387,Canada,17-11-2022,1,354,0.2,715,283.2,-431.8,-152.4717514,70.8
Phone,Office,Cust_109,UK,05-09-2024,2,1807,0.13,1497,3144.18,1647.18,52.38822205,469.82
Headphones,Office,Cust_165,Germany,06-04-2022,1,1655,0.14,1361,1423.3,62.3,4.37715169,231.7
Printer,Accessories,Cust_336,Canada,23-12-2022,7,602,0.07,181,3919.02,3738.02,95.38149844,294.98
Monitor,Electronics,Cust_29,Canada,03-11-2024,4,743,0.22,339,2318.16,1979.16,85.37633295,653.84
Phone,Electronics,Cust_371,Germany,30-05-2023,3,602,0.28,769,1300.32,531.32,40.86071121,505.68
Laptop,Electronics,Cust_395,Canada,19-03-2022,2,1235,0.06,501,2321.8,1820.8,78.42191403,148.2
Phone,Electronics,Cust_257,Canada,16-10-2024,2,485,0.09,962,882.7,-79.3,-8.983799705,87.3
Keyboard,Accessories,Cust_245,Germany,08-08-2022,8,928,0.2,168,59392,59224,99.71713362,1484.8
Laptop,Office,Cust_213,Australia,05-11-2022,2,1480,0.08,471,2723.2,2252.2,82.70417156,236.8
Keyboard,Office,Cust_93,UK,05-05-2022,1,986,0.15,497,838.1,341.1,40.69920057,147.9
Mouse,Office,Cust_382,India,18-09-2024,8,1499,0.21,352,9473.68,9121.68,96.28444279,2518.32
Phone,Office,Cust_154,Australia,19-06-2024,4,1465,0.12,616,5156.8,4540.8,88.05460751,703.2
Keyboard,Office,Cust_77,India,26-05-2022,5,875,0.23,816,3368.75,2552.75,75.77736549,1006.25
Laptop,Office,Cust_242,Canada,20-10-2023,4,1722,0.15,1137,5854.8,4717.8,80.58003689,1033.2
Monitor,Office,Cust_329,India,09-06-2022,4,843,0.12,1027,2967.36,1940.36,65.39011108,404.64
Keyboard,Accessories,Cust_439,Australia,21-04-2022,4,628,0.1,1429,2260.8,831.8,36.79228592,251.2
Mouse,Office,Cust_208,Germany,30-05-2024,4,1789,0.09,647,6511.96,5864.96,90.06443529,644.04
Printer,Accessories,Cust_238,USA,18-03-2022,9,857,0.28,39,5553.36,5514.36,99.29772246,2159.64
Mouse,Office,Cust_253,UK,19-11-2024,1,870,0.1,1268,783,-485,-61.9412516,87
Headphones,Office,Cust_256,India,05-07-2024,3,1419,0.08,844,3916.44,3072.44,78.44981667,340.56
Headphones,Accessories,Cust_193,Canada,19-04-2023,8,1736,0.04,111,13332.48,13221.48,99.16744672,555.52
Laptop,Electronics,Cust_307,India,26-04-2022,8,834,0.22,1018,5204.16,4186.16,80.43872594,1467.84
Headphones,Electronics,Cust_270,Canada,20-03-2022,1,1968,0.2,476,1574.4,1098.4,69.76626016,393.6
Monitor,Office,Cust_154,Germany,11-07-2024,7,843,0.1,1228,5310.9,4082.9,76.877742,590.1
Mouse,Office,Cust_339,India,20-07-2023,7,1907,0.02,1113,13082.02,11969.02,91.49213959,266.98
Mouse,Electronics,Cust_199,Canada,12-09-2024,5,544,0.19,833,2203.2,1370.2,62.19135802,516.8
Keyboard,Electronics,Cust_223,Canada,21-09-2024,3,759,0,359,2277,1918,84.23364076,0
Tablet,Electronics,Cust_138,India,31-07-2024,9,1062,0.18,171,7837.56,7666.56,97.81819852,1720.44
Keyboard,Accessories,Cust_405,India,10-07-2024,5,1278,0.29,39,4536.9,4497.9,99.1403822,1853.1
Headphones,Office,Cust_265,India,06-03-2022,7,1742,0.04,335,11706.24,11371.24,97.13827839,487.76
Headphones,Accessories,Cust_188,USA,31-01-2023,2,678,0.16,583,1139.04,556.04,48.81654727,216.96
Laptop,Office,Cust_52,Australia,17-08-2022,9,448,0.16,57,3386.88,3329.88,98.31703515,645.12
Laptop,Office,Cust_213,Canada,02-06-2023,9,710,0.07,1044,5942.7,4898.7,82.43222778,447.3
Laptop,Accessories,Cust_195,Canada,20-04-2022,1,372,0.09,944,338.52,-605.48,-178.860924,33.48
Phone,Office,Cust_161,Germany,13-12-2023,5,729,0.13,1346,3171.15,1825.15,57.55483027,473.85
Monitor,Office,Cust_165,UK,12-02-2023,9,583,0.01,53,5194.53,5141.53,98.97969595,52.47
Phone,Electronics,Cust_137,Canada,16-11-2024,2,1109,0.22,635,1730.04,1095.04,63.29564634,487.96
Mouse,Office,Cust_431,Australia,11-06-2023,9,1982,0.18,289,14627.16,14338.16,98.02422343,3210.84
Keyboard,Accessories,Cust_105,USA,30-09-2023,3,1010,0.15,917,2575.5,1658.5,64.39526306,454.5
Phone,Office,Cust_65,Germany,28-03-2024,6,1859,0,1421,10930.92,9509.92,87.00017931,0
Headphones,Accessories,Cust_164,Australia,31-05-2023,2,1901,0.01,1091,3763.98,2672.98,71.01472378,38.02
Tablet,Electronics,Cust_257,UK,30-08-2022,8,729,0.01,84,5773.68,5689.68,98.545122,58.32
Phone,Electronics,Cust_279,Australia,28-12-2023,9,1199,0.21,1025,8524.89,7499.89,87.97638445,2266.11
Laptop,Electronics,Cust_268,Australia,21-08-2022,6,1345,0.26,376,5971.8,5595.8,93.70374092,2098.2
Keyboard,Accessories,Cust_471,USA,09-04-2022,4,120,0.29,336,340.8,4.8,1.408450704,139.2
Phone,Electronics,Cust_361,Germany,06-01-2022,2,1110,0.24,615,1687.2,1072.2,63.54907539,532.8
Mouse,Electronics,Cust_498,UK,18-10-2023,5,300,0.23,857,1155,298,25.8008658,345
Mouse,Accessories,Cust_226,Canada,08-06-2022,5,1955,0.12,992,8602,7610,88.46779819,1173
Monitor,Office,Cust_11,Germany,03-09-2022,6,1890,0.26,851,8391.6,7540.6,89.85890653,2948.4
Mouse,Accessories,Cust_394,Germany,13-11-2024,9,315,0.25,1119,2126.25,1007.25,47.37213404,708.75
Keyboard,Accessories,Cust_444,UK,04-01-2022,4,1049,0.18,1203,3440.72,2237.72,65.03638773,755.28
Headphones,Electronics,Cust_349,India,15-02-2023,1,1931,0.17,1041,1602.73,561.73,35.0483238,328.27
Monitor,Office,Cust_493,Canada,19-06-2024,5,78,0.18,1114,319.8,-794.2,-248.3427142,70.2
Monitor,Electronics,Cust_130,UK,28-05-2024,6,1742,0.12,232,9197.76,8965.76,97.47764673,1254.24
Printer,Accessories,Cust_317,India,23-02-2023,9,986,0.3,718,6211.8,5493.8,88.44135355,2662.2
Tablet,Electronics,Cust_349,Germany,07-07-2023,2,1692,0.23,139,2605.68,2466.68,94.66549998,778.32
Monitor,Electronics,Cust_124,UK,13-09-2022,4,336,0,150,1344,1194,88.83928571,0
Tablet,Electronics,Cust_249,Canada,10-01-2023,3,163,0.02,1002,479.22,-522.78,-109.0897709,9.78
Monitor,Accessories,Cust_82,Australia,19-07-2024,6,676,0.21,1425,3204.24,1779.24,55.52767583,851.76
Keyboard,Electronics,Cust_466,UK,22-10-2024,6,1112,0.14,209,5737.92,5528.92,96.35756511,934.08
Mouse,Electronics,Cust_416,Germany,19-09-2024,2,1734,0.2,1131,2774.4,1643.4,59.23442907,693.6
Phone,Electronics,Cust_381,USA,01-02-2023,7,591,0.09,1105,3764.67,2659.67,70.64815774,372.33
Tablet,Office,Cust_284,UK,05-07-2022,2,1472,0.24,1374,2237.44,863.44,38.59053204,706.56
Tablet,Accessories,Cust_72,India,15-11-2023,7,1808,0.06,948,11896.64,10948.64,92.03136348,759.36
Mouse,Office,Cust_351,USA,15-05-2023,7,1131,0.19,128,6412.77,6284.77,98.00398268,1504.23
Phone,Office,Cust_383,USA,27-04-2024,2,1805,0.07,1326,3357.3,2031.3,60.50397641,252.7
Keyboard,Office,Cust_352,India,07-09-2024,5,1665,0.06,1302,7825.5,6523.5,83.36208549,499.5
Keyboard,Accessories,Cust_342,Germany,27-03-2023,4,96,0.01,1016,380.16,-635.84,-167.2558923,3.84
Tablet,Office,Cust_224,UK,19-06-2023,4,1885,0.07,824,7012.2,6188.2,88.24905165,527.8
Laptop,Office,Cust_226,India,02-10-2022,7,633,0.19,1380,3589.11,2209.11,61.5503565,841.89
Monitor,Office,Cust_470,UK,13-08-2023,2,290,0.1,491,522,31,5.938697318,58
Headphones,Office,Cust_366,Australia,22-04-2023,5,741,0.04,1016,3556.8,2540.8,71.43499775,148.2
Laptop,Electronics,Cust_200,UK,06-02-2024,4,1349,0.03,1408,5234.12,3826.12,73.09958503,161.88
Laptop,Office,Cust_95,Germany,09-12-2024,7,752,0.11,1199,4684.96,3485.96,74.40746559,579.04
Laptop,Accessories,Cust_91,Canada,05-03-2022,8,1296,0.08,1025,9538.56,8513.56,89.25414318,829.44
Headphones,Electronics,Cust_491,India,15-01-2023,7,1480,0.11,1099,9220.4,8121.4,88.08077741,1139.6
Monitor,Electronics,Cust_206,Germany,02-04-2023,5,910,0.19,210,3685.5,3475.5,94.3019943,864.5
Monitor,Accessories,Cust_471,Australia,02-12-2022,2,347,0.27,1402,506.62,-895.38,-176.7360152,187.38
Printer,Office,Cust_390,USA,01-02-2022,3,737,0.17,1491,1835.13,344.13,18.75234997,375.87
Tablet,Electronics,Cust_236,Germany,23-04-2022,4,1389,0.23,1494,4278.12,2784.12,65.07811843,1277.88
Laptop,Office,Cust_66,USA,17-09-2024,8,695,0.01,782,5504.4,4722.4,85.79318363,55.6
Headphones,Accessories,Cust_41,Australia,05-07-2024,7,564,0,1272,3908.52,2636.52,67.45571214,0
Laptop,Accessories,Cust_92,Canada,28-11-2022,4,194,0.2,1040,620.8,-419.2,-67.5257732,155.2
Headphones,Electronics,Cust_327,USA,10-05-2022,8,430,0,1446,2786.4,1340.4,48.10508183,0
Headphones,Electronics,Cust_80,Canada,25-06-2022,5,1122,0.05,1471,5329.5,3858.5,72.39891172,280.5
Tablet,Office,Cust_236,Australia,30-05-2022,5,1628,0.03,250,7895.8,7645.8,96.83375972,244.2
Printer,Accessories,Cust_463,USA,29-01-2024,2,481,0.18,626,788.84,162.84,20.64296942,173.16
Mouse,Electronics,Cust_244,Germany,22-11-2023,9,672,0.17,1390,5019.84,3629.84,72.30987442,1028.16
Keyboard,Accessories,Cust_490,USA,01-09-2023,8,125,0.02,633,980,347,35.40816327,20
Phone,Accessories,Cust_90,Germany,17-12-2024,4,468,0.24,427,1422.72,995.72,69.98706703,449.28
Monitor,Electronics,Cust_319,UK,29-09-2024,9,1907,0.17,236,14245.29,14009.29,98.34331207,2917.71
Headphones,Accessories,Cust_60,Canada,04-11-2022,6,1494,0.21,1438,7081.56,5643.56,79.6937398,1882.44
Keyboard,Accessories,Cust_463,UK,14-07-2022,4,787,0.28,1051,2266.56,1215.56,53.63017083,881.44
Tablet,Electronics,Cust_77,Canada,29-03-2023,7,1435,0.08,1364,9241.4,7877.4,85.24033155,803.6
Headphones,Office,Cust_202,Canada,28-11-2024,4,1033,0.27,560,3016.36,2456.36,81.43457677,1115.64
Laptop,Electronics,Cust_351,Canada,13-08-2023,9,1879,0.03,1385,16403.67,15018.67,91.55676748,507.33
Printer,Electronics,Cust_169,Canada,02-07-2022,3,928,0.24,529,2115.84,1586.84,74.9981095,668.16
Mouse,Office,Cust_104,UK,08-06-2022,9,1553,0.22,59,10902.06,10843.06,99.45881787,3074.94
Monitor,Electronics,Cust_151,UK,28-02-2024,2,425,0.06,752,799,47,5.882352941,51
Mouse,Electronics,Cust_21,USA,03-02-2022,3,87,0.25,677,195.75,-481.25,-245.8492976,65.25
Mouse,Office,Cust_293,Canada,22-10-2023,4,1943,0.04,501,7461.12,6960.12,93.28519043,310.88
Phone,Accessories,Cust_240,Germany,11-02-2023,3,1632,0.11,767,4357.44,3590.44,82.39792172,538.56
Printer,Electronics,Cust_121,USA,08-09-2024,9,855,0.24,1117,5848.2,4731.2,80.90010602,1846.8
Headphones,Accessories,Cust_465,USA,14-04-2024,6,361,0.2,937,17328,16391,94.59256694,433.2
Mouse,Accessories,Cust_368,Canada,03-08-2022,8,800,0.29,1330,4544,3214,70.7306338,1856
Printer,Electronics,Cust_180,Australia,06-05-2022,6,866,0.07,686,4832.28,4146.28,85.80380276,363.72
Keyboard,Electronics,Cust_292,Germany,19-03-2024,4,312,0.18,405,1023.36,618.36,60.42448405,224.64
Tablet,Electronics,Cust_114,UK,03-11-2023,7,1918,0.05,138,12754.7,12616.7,98.9180459,671.3
Phone,Electronics,Cust_259,Canada,23-02-2022,4,883,0.24,209,2684.32,2475.32,92.21404304,847.68
Headphones,Office,Cust_241,Germany,25-12-2023,6,492,0.09,271,2686.32,2415.32,89.91184967,265.68
Keyboard,Accessories,Cust_404,Australia,09-06-2024,7,1588,0.21,1073,8781.64,7708.64,87.78132558,2334.36
Tablet,Office,Cust_244,India,07-08-2022,8,1805,0.29,543,10252.4,9709.4,94.70367914,4187.6
Mouse,Accessories,Cust_234,UK,19-01-2022,7,262,0.13,873,1595.58,722.58,45.28635355,238.42
Phone,Accessories,Cust_218,Canada,27-12-2024,4,553,0.04,1387,2123.52,736.52,34.68392104,88.48
Printer,Electronics,Cust_394,India,22-05-2023,1,699,0.16,1289,587.16,-701.84,-119.5313032,111.84
Laptop,Electronics,Cust_18,Australia,20-06-2022,5,393,0,1262,1454.1,192.1,13.21092084,0
Laptop,Electronics,Cust_471,Germany,28-04-2022,7,167,0.27,703,853.37,150.37,17.62072723,315.63
Printer,Office,Cust_71,USA,07-02-2023,5,501,0.08,802,2304.6,1502.6,65.20003471,200.4
Tablet,Accessories,Cust_331,USA,31-10-2023,1,669,0.24,771,508.44,-262.56,-51.64031154,160.56
Phone,Electronics,Cust_92,India,19-10-2022,9,274,0.25,965,1849.5,884.5,47.82373614,616.5
Monitor,Electronics,Cust_448,Germany,01-03-2022,4,282,0.05,1400,1071.6,-328.4,-30.64576334,56.4
Phone,Accessories,Cust_456,India,16-09-2022,5,1028,0.08,866,4728.8,3862.8,81.68668584,411.2
Keyboard,Office,Cust_458,UK,15-05-2022,4,1987,0.19,997,6437.88,5440.88,84.51353551,1510.12
Phone,Accessories,Cust_332,India,20-09-2024,5,1026,0.15,962,4360.5,3398.5,77.93830983,769.5
Printer,Office,Cust_388,Germany,26-01-2023,4,1620,0.11,942,5767.2,4825.2,83.66625052,712.8
Tablet,Accessories,Cust_149,India,08-05-2024,7,318,0.25,398,1669.5,1271.5,76.1605271,556.5
Headphones,Accessories,Cust_370,Germany,16-10-2024,5,1932,0.19,248,7824.6,7576.6,96.83050891,1835.4
Phone,Accessories,Cust_103,Germany,23-03-2023,8,925,0.05,1280,7030,5750,81.79231863,370
Keyboard,Electronics,Cust_297,Germany,15-09-2024,9,1074,0,585,9666,9081,93.94785847,0
Phone,Office,Cust_498,India,17-12-2023,9,826,0.09,209,6764.94,6555.94,96.9105417,669.06
Monitor,Accessories,Cust_413,USA,07-02-2024,1,1284,0.11,1250,1142.76,-107.24,-9.384297665,141.24
